Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,AM,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,0,23,,,,,2.60869565,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,SN,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-2,0.06,48,70,,,,,0.85714286,,0.0,2025-05-10,2025-05-22
TT 422 | DVY | Best Aud. | C-1 | BK-EM | M3 | Lead | CBO | 29.04.25,PL,(+22 Yrs) FC SA 60,BK-EM-2,0.06,12,12,,,,,5.0,,8.33333333,2025-05-10,2025-05-22
TT 422 | DVY | Best Aud. | C-1 | BK-EM | M3 | Lead | CBO | 29.04.25,SK,(+22 Yrs) FC SA 60,BK-EM-2,0.06,2,3,,,,,20.0,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,DZ,(+22 Yrs) FC OTU SA 7,BK-A-EM-2,0.06,38,55,,,,,1.09090909,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,PL,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.06,16,16,,,,,3.75,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,NL,"(+22 Yrs) Winner DA SA48 - 2,20 $",IKA-DVY-MK-1 - Kopya,0.06,5,5,,,,,12.0,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,QA,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,32,34,,,,,1.76470588,,0.0,2025-05-10,2025-05-22
UB DVY 21 | Lead | CBO | Mix | Harcamayanlar |  07.05.2025,DE,UB | SA 42,OTPKİ-OLT-BK-3 - Kopya,0.06,24,24,,,,,2.5,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,GR,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Amator | Ortakli | - Kopya,0.06,16,47,,,,,1.27659574,,2.12765957,2025-05-10,2025-05-22
FC 029 | DVY| Lead | CBO | Pazarlama | 4 Mayis |,GR,"Pazarlama 2 Mayis 2025 - 2,25 $",OTPKİ-OLT-BK-1,0.06,24,46,,,,,1.30434783,,0.0,2025-05-10,2025-05-22
TT 452 | DVY | Best Aud. | H-1 | IPS-DYV-MK/V2 | M4 | Lead | CBO | 09.05.25,SE,TT SA 60 | UB SA 42+Marketing | 5.5M,IPS-DYV-MK-6,0.06,3,3,,,,,20.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,BE,UB | SA 63,OTPKİ-OLT-BK-3,0.06,10,10,,,,,6.0,,0.0,2025-05-10,2025-05-22
TT 459 | DVY | New Aud. 1-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,AE,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,SJ-AI-DVY-MK-2,0.06,9,10,,,,,6.0,,0.0,2025-05-10,2025-05-22
TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.04.25,AM,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,OTPKİ-OLT-BK-4,0.06,44,44,,,,,1.36363636,,0.0,2025-05-10,2025-05-22
TT 460 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,VN,(+22 Yrs) UB | SA 76,SJ-AI-DVY-MK-2,0.06,6,6,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,JO,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,16,39,1.0,,,,1.53846154,0.06,2.56410256,2025-05-10,2025-05-22
TT 455 | DVY | Best Aud. | C-1 | OTPKİ-OLT-BK | M4 | Lead | CBO | 13.05.25,CH,(+22 Yrs) FC SA 60,OTPKİ-OLT-BK-1,0.06,1,1,,,,,60.0,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,KR,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,24,24,1.0,DVY_Egitimi_OptinTebriklerSayfasi,0.06,1.0,2.5,0.06,4.16666667,2025-05-10,2025-05-22
TT 460 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,IE,(+22 Yrs) UB | SA 76,SJ-AI-DVY-MK-2,0.06,0,6,,,,,10.0,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,NP,TT ABO 18 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-1,0.06,12,15,1.0,,,,4.0,0.06,6.66666667,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,MN,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,56,58,1.0,,,,1.03448276,0.06,1.72413793,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,TN,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-2,0.06,28,31,,,,,1.93548387,,0.0,2025-05-10,2025-05-22
FC 032 | DVY | 5 Mayis |,NL,Kisisel Gelisim 2 Mayis 2025,PSK-DYV-MK-2 - Kopya,0.06,5,5,,,,,12.0,,0.0,2025-05-10,2025-05-22
TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.04.25,KR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,OTPKİ-OLT-BK-1,0.06,24,30,,,,,2.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,FR,TT SA 51 | TT 16+Freelancer | 1.2M | 13.03.25,OTPKİ-OLT-BK-2,0.06,7,7,,,,,8.57142857,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,UG,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,AK-gbi-2,0.06,40,43,,,,,1.39534884,,4.65116279,2025-05-10,2025-05-22
TT 485 | DVY | Best Aud. | B-1 | SJ-AI-DVY-AK | M4 | Lead | CBO | 20.05.25,DE,UB | SA 42 | ( FC OTU SA 7 | 10 Milyon - Futbol Edited | 2.3M) - DA,SJ-AI-DVY-AK-2,0.06,5,5,,,,,12.0,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,ID,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,16,26,,,,,2.30769231,,0.0,2025-05-10,2025-05-22
FC 029 | DVY| Lead | CBO | Pazarlama | 4 Mayis |,NL,"Pazarlama 2 Mayis 2025 - 1,75 $",OTPKİ-OLT-BK-1,0.06,18,18,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
"FC 030 | DVY| 4 Mayıs | 1,90 $",AT,"(+22 Yrs) Winner DA SA23 - 1,90 $",AK-gbi-2 | Bos isler| - Kopya,0.06,10,11,1.0,,,,5.45454545,0.06,9.09090909,2025-05-10,2025-05-22
TT 452 | DVY | Best Aud. | H-1 | IPS-DYV-MK/V2 | M4 | Lead | CBO | 09.05.25,FR,TT SA 60 | UB SA 42+Marketing | 5.5M,IPS-DYV-MK-6,0.06,14,14,,,,,4.28571429,,7.14285714,2025-05-10,2025-05-22
TT 465 | DVY | Best Aud. | F-1 | BK_SAE_3_FK | M4 | Lead | CBO | 15.05.25,TR,(+22 Yrs) FC OTU SA 5,BK_SAE_3_FK_3,0.06,18,18,,,,,3.33333333,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,CH,TT SA 74 | BROAD-GLOBAL 2,OTPKİ-OLT-BK-1,0.06,0,9,,,,,6.66666667,,0.0,2025-05-10,2025-05-22
TT 484 | DVY | Best Aud. | B-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,MZ,(+22 Yrs) FC OTU SA 7,BK-A-EM-2,0.06,14,15,,,,,4.0,,6.66666667,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,JP,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.06,23,23,,,,,2.60869565,,0.0,2025-05-10,2025-05-22
TT 461 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,AF,(+22 Yrs) Winner DA SA23,SJ-AI-DVY-MK-3,0.06,44,53,,,,,1.13207547,,1.88679245,2025-05-10,2025-05-22
GLOBAL | TT 470 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 16.05.25,MK,UB | SA 63,SJ-AI-DVY-MK-2,0.06,16,16,,,,,3.75,,6.25,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,MA,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-2,0.06,44,58,,,,,1.03448276,,0.0,2025-05-10,2025-05-22
TT 460 | DVY | Best Aud. | A-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,FI,(+22 Yrs) UB | SA 76,SJ-AI-DVY-MK-2,0.06,0,3,,,,,20.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,RS,TT SA 51 | TT 16+Freelancer | 1.2M | 13.03.25,OTPKİ-OLT-BK-1,0.06,23,23,,,,,2.60869565,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,IT,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.06,21,21,,,,,2.85714286,,0.0,2025-05-10,2025-05-22
TT 452 | DVY | Best Aud. | H-1 | IPS-DYV-MK/V2 | M4 | Lead | CBO | 09.05.25,CA,TT SA 60 | UB SA 42+Marketing | 5.5M,IPS-DYV-MK-4,0.06,4,4,,,,,15.0,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,TZ,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Amator | Ortakli | - Kopya,0.06,48,48,,,,,1.25,,0.0,2025-05-10,2025-05-22
"FC 014 | DVY| 26 Nisan| 1,80 $",BG,(+22 Yrs) Winner DA SA20 - 2 $,AK-gbi-2 | Bos isler| - Kopya,0.06,6,10,,,,,6.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,CH,UB | SA 63,OTPKİ-OLT-BK-3,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 470 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 16.05.25,FI,(+22 Yrs) FC OTU SA 7,SJ-AI-DVY-MK-1,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
FC 029 | DVY| Lead | CBO | Pazarlama | 4 Mayis |,ME,"Pazarlama 2 Mayis 2025 - 2,00 $",OTPKİ-OLT-BK-1,0.06,31,31,,,,,1.93548387,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,MX,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-3 | Amator | Ortakli | - Kopya,0.06,4,13,,,,,4.61538462,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,HU,TT SA 51 | TT 16+Freelancer | 1.2M | 13.03.25,OTPKİ-OLT-BK-1,0.06,15,15,,,,,4.0,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,ET,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.06,40,45,,,,,1.33333333,,0.0,2025-05-10,2025-05-22
TT 361 | DVY | OTPKİ-OLT-BK | M2 | Lead | ABO | CosCap-Mix | 21.04.25,BH,TT ABO 16 | 2.2$ | Winner 47 | 13.03.25 | - Copy,OTPKİ-OLT-BK-4,0.06,8,16,,,,,3.75,,0.0,2025-05-10,2025-05-22
TT 471 | DVY | Best Aud. | B-1 | BK_SAE_FK_V2 | M4 | Lead | CBO | 16.05.25,IQ,(+22 Yrs) FC OTU SA 7,BK_SAE_FK_1,0.06,45,47,,,,,1.27659574,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,PH,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,AK-gbi-2,0.06,4,4,,,,,15.0,,0.0,2025-05-10,2025-05-22
TT 465 | DVY | Best Aud. | F-1 | BK_SAE_3_FK | M4 | Lead | CBO | 15.05.25,AF,(+22 Yrs) FC OTU SA 6,BK_SAE_3_FK_2,0.06,115,134,,,,,0.44776119,,0.74626866,2025-05-10,2025-05-22
FC 029 | DVY| Lead | CBO | Pazarlama | 4 Mayis |,FR,"Pazarlama 2 Mayis 2025 - 1,75 $",OTPKİ-OLT-BK-1,0.06,16,24,,,,,2.5,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,ZA,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.06,7,7,,,,,8.57142857,,0.0,2025-05-10,2025-05-22
TT 471 | DVY | Best Aud. | B-1 | BK_SAE_FK_V2 | M4 | Lead | CBO | 16.05.25,ZA,(+22 Yrs) FC OTU SA 7,BK_SAE_FK_1,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
TT 452 | DVY | Best Aud. | H-1 | IPS-DYV-MK/V2 | M4 | Lead | CBO | 09.05.25,PK,TT SA 60 | UB SA 42+Marketing | 5.5M,IPS-DYV-MK-4,0.06,24,30,1.0,,,,2.0,0.06,3.33333333,2025-05-10,2025-05-22
TT 466 | DVY | Best Aud. | G-1 | BK_SAE_3_FK | M4 | Lead | CBO | 15.05.25,MK,(+22 Yrs) Winner DA SA29,BK_SAE_3_FK_2,0.06,11,11,,,,,5.45454545,,0.0,2025-05-10,2025-05-22
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,IQ,(+22 Yrs) FC OTU SA 9,SJ-AI-DVY-MK-8,0.06,45,45,1.0,,,,1.33333333,0.06,2.22222222,2025-05-10,2025-05-22
TT 490 | DVY | Best Aud. | D-1 | SJ-AI-DVY-MK-V3 | M4 | Lead | CBO | 21.05.25,TR,TT SA 08 | Eticaret DS-Bireysel | 2M | 14.05.24,SJ-AI-DVY-MK-7,0.06,13,13,,,,,4.61538462,,7.69230769,2025-05-10,2025-05-22
FC 038 | DVY | 15 Mayis | Benim Isim |,BG,(+22 Yrs) Winner DA SA20,BK_SAE_3_FK_3 | Bos Is |,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,KE,(+22 Yrs) FC OTU SA 6,OTPKİ-OLT-BK-1 | Amator | Ortakli | - Kopya,0.06,16,34,,,,,1.76470588,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,ME,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,AK-gbi-2,0.06,11,11,,,,,5.45454545,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 493 | ÖS | DVY | Best Aud. | B-1 | 14D Best Ads. | M4 | Lead | CBO | 21.05.25,FR,UB | SA 63,OTPKİ-OLT-BK-3,0.06,13,13,,,,,4.61538462,,0.0,2025-05-10,2025-05-22
TT 479 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,MN,(+22 Yrs) Winner DA SA23,SJ-AI-DVY-MK-5,0.06,31,37,,,,,1.62162162,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 27 | Lead | CBO | Mix | 13.05.2025,RS,#Global | UB | SA 67,OTPKİ-OLT-BK-1 - Kopya,0.06,11,12,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,AM,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,AK-gbi-2,0.06,12,17,,,,,3.52941176,,0.0,2025-05-10,2025-05-22
TT 479 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,CN,(+22 Yrs) Winner DA SA23,SJ-AI-DVY-MK-5,0.06,12,13,,,,,4.61538462,,0.0,2025-05-10,2025-05-22
TT 453 | DVY | New Aud. 1-1 | IPS-DYV-MK | M4 | Lead | CBO | 09.05.25,TM,TT SA 45 | UB SA 42+Kişisel Gelişim | 2.7M | 11.03.25,IPS-DYV-MK-2,0.06,68,72,,,,,0.83333333,,0.0,2025-05-10,2025-05-22
TT 459 | DVY | New Aud. 1-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,PK,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,SJ-AI-DVY-MK-1,0.06,13,16,,,,,3.75,,0.0,2025-05-10,2025-05-22
GLOBAL | TT 317 | DVY | New Aud. 2-1 | OTPKİ-OLT-BK | M2 | Lead | CBO | 13.05.25,RS,TT SA 50 | UB 49+Gelir | 1.2M | 13.03.25,OTPKİ-OLT-BK-1,0.06,8,8,,,,,7.5,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 27 | Lead | CBO | Mix | 13.05.2025,IT,#Global | UB | SA 63,BK-EM-2 - Kopya - Kopya,0.06,9,10,,,,,6.0,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,BE,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-1 | Amator | Ortakli | - Kopya,0.06,10,10,,,,,6.0,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 27 | Lead | CBO | Mix | 13.05.2025,PL,#Global | UB | SA 63,BK-EM-2 - Kopya - Kopya,0.06,9,10,,,,,6.0,,0.0,2025-05-10,2025-05-22
TT 478 | DVY | Best Aud. | H-1 |SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,AT,TT SA 57 | (+22 Yrs) Winner DA SA23+Kişisel Gelişim | 3M,SJ-AI-DVY-MK-4,0.06,5,6,,,,,10.0,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,GB,"(+22 Yrs) Winner DA SA48 - 2,20 $",OTPKİ-OLT-BK-1,0.06,4,4,,,,,15.0,,0.0,2025-05-10,2025-05-22
TT 459 | DVY | New Aud. 1-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,AF,TT SA 42 | FC SA 9&Start-Up | 2.3M | 11.03.2025,SJ-AI-DVY-MK-1,0.06,56,61,1.0,,,,0.98360656,0.06,1.63934426,2025-05-10,2025-05-22
TT 479 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,CM,(+22 Yrs) Winner DA SA23,SJ-AI-DVY-MK-6,0.06,12,14,,,,,4.28571429,,0.0,2025-05-10,2025-05-22
TT 462 | DVY | Best Aud. | E-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,TH,(+22 Yrs) Winner DA SA20,SJ-AI-DVY-MK-2,0.06,14,14,,,,,4.28571429,,0.0,2025-05-10,2025-05-22
TT 474 | ÖS | DVY | New Aud. 1-1 | AK-gbi-5 | M4 | Lead | CBO | 15.05.25 - Copy,IT,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,AK-gbi-1,0.06,8,12,,,,,5.0,,0.0,2025-05-10,2025-05-22
TT 465 | DVY | Best Aud. | F-1 | BK_SAE_3_FK | M4 | Lead | CBO | 15.05.25,PL,(+22 Yrs) Winner DA SA4,BK_SAE_3_FK_1,0.06,6,6,,,,,10.0,,16.66666667,2025-05-10,2025-05-22
TT 485 | DVY | Best Aud. | B-1 | SJ-AI-DVY-AK | M4 | Lead | CBO | 20.05.25,ID,(+22 Yrs) Winner DA SA23,SJ-AI-DVY-AK-1,0.06,25,25,,,,,2.4,,0.0,2025-05-10,2025-05-22
TT 478 | DVY | Best Aud. | H-1 |SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,NL,TT SA 57 | (+22 Yrs) Winner DA SA23+Kişisel Gelişim | 3M,SJ-AI-DVY-MK-5,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
FC 035 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,NL,(+22 Yrs) FC SA 60,OTPKİ-OLT-BK-1 | Bos Is | Ortakli |,0.06,12,13,,,,,4.61538462,,0.0,2025-05-10,2025-05-22
FC 033 | DVY| Lead |Winner DA SA48 | CBO | 5 Mayis |,DE,"(+22 Yrs) Winner DA SA48 - 2,20 $",OTPKİ-OLT-BK-1,0.06,11,11,,,,,5.45454545,,0.0,2025-05-10,2025-05-22
TT 481 | DVY | Best Aud. | G-1 | SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,ME,(+22 Yrs) Winner DA SA29,SJ-AI-DVY-MK-6,0.06,21,21,,,,,2.85714286,,0.0,2025-05-10,2025-05-22
TT 454 | DVY | Best Aud. | D-1 | OTPKİ | M2 | Lead | CBO | 13.05.25,OM,(+22 Yrs) FC OTU SA 9,OTPKİ-OLT-BK-4,0.06,26,26,1.0,,,,2.30769231,0.06,3.84615385,2025-05-10,2025-05-22
TT 479 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,PL,(+22 Yrs) Winner DA SA23,SJ-AI-DVY-MK-6,0.06,4,4,,,,,15.0,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 27 | Lead | CBO | Mix | 13.05.2025,BE,#Global | UB | SA 63,BK-EM-2 - Kopya - Kopya,0.06,6,8,,,,,7.5,,0.0,2025-05-10,2025-05-22
FC 036 | DVY | 13 Mayis |  OTPKİ-OLT-BK |,GB,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,OTPKİ-OLT-BK-1 | Amator | Ortakli | - Kopya,0.06,24,36,,,,,1.66666667,,0.0,2025-05-10,2025-05-22
TT 459 | DVY | New Aud. 1-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,US,TT SA 43 | FC SA 7&Yazarlar | 1.5M | 11.03.25,SJ-AI-DVY-MK-3,0.06,8,8,,,,,7.5,,0.0,2025-05-10,2025-05-22
FC 037 | DVY | 15 Mayis | Benim Isim |,TJ,(+22 Yrs) FC OTU SA 8 | Fenomen Girisimciler| 3 Milyon,BK_SAE_3_FK_1 | Bos Is | Ortakli |,0.06,42,43,,,,,1.39534884,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,DZ,TT SA 74 | BROAD-GLOBAL 2,SJ-AI-DVY-2,0.06,46,58,,,,,1.03448276,,3.44827586,2025-05-10,2025-05-22
TT 462 | DVY | Best Aud. | E-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,BR,(+22 Yrs) Winner DA SA20,SJ-AI-DVY-MK-2,0.06,13,15,,,,,4.0,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,CA,#Global | FC OTU SA 5,BK-EM-2 - Kopya - Kopya,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,SE,#Global | FC OTU SA 5,PSK-2-DYV-MK-1 - Kopya,0.06,4,5,2.0,,,,12.0,0.03,20.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,PT,#Global | FC OTU SA 5,PSK-2-DYV-MK-1 - Kopya,0.06,1,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
TT 478 | DVY | Best Aud. | H-1 |SJ-AI-DVY-MK-V2 | M4 | Lead | CBO | 18.05.25,DZ,TT SA 60 | UB SA 42+Marketing | 5.5M,SJ-AI-DVY-MK-5,0.06,2,2,,,,,30.0,,0.0,2025-05-10,2025-05-22
TT 461 | DVY | Best Aud. | B-1 | SJ-AI-DVY-MK | M4 | Lead | CBO | 15.05.25,CY,(+22 Yrs) FC OTU SA 7,SJ-AI-DVY-MK-3,0.06,14,14,,,,,4.28571429,,0.0,2025-05-10,2025-05-22
TT 482 | DVY | Best Aud. | G-1 | BK-A-EM | M4 | Lead | CBO | 19.05.25,DE,(+22 Yrs) Winner DA SA30,BK-A-EM-3,0.06,12,13,,,,,4.61538462,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,NL,#Global | FC OTU SA 5,PSK-2-DYV-MK-1 - Kopya,0.06,9,9,,,,,6.66666667,,0.0,2025-05-10,2025-05-22
TT 475 | DVY | BROAD GLOBAL-2 | 14D Best Ads. | M2 | CBO | Sales | 16.05.25,GB,TT SA 74 | BROAD-GLOBAL 2,SJ-AI-DVY-1,0.06,11,11,,,,,5.45454545,,0.0,2025-05-10,2025-05-22
TT 454 | DVY | Best Aud. | D-1 | OTPKİ | M2 | Lead | CBO | 13.05.25,QA,(+22 Yrs) UB | SA 75,OTPKİ-OLT-BK-4,0.06,20,20,,,,,3.0,,0.0,2025-05-10,2025-05-22
#Global | UB DVY 28 | Lead | CBO | Mix | 13.05.2025,ME,#Global | FC OTU SA 5,PSK-2-DYV-MK-1 - Kopya,0.06,19,19,,,,,3.15789474,,0.0,2025-05-10,2025-05-22
