Campaign name,Country,Ad Set Name,Ad name,Amount spent (USD),Reach,Impressions,Link clicks,Result type,Cost per result,Results,"CPM (cost per 1,000 impressions)",CPC (cost per link click),CTR (all),Reporting starts,Reporting ends
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) FC SA 60,BK-EMY-3 - Kopya,302.26281944,90176,103499,677.0,BV_YP_DVY_Seminer_ThankYouPage,2.28986984,132.0,2.92044193,0.44647388,1.1990454,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,164.10691646,39873,42916,515.0,BV_YP_DVY_Seminer_ThankYouPage,2.37836111,69.0,3.82390988,0.31865421,1.92235996,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,TR,(+22 Yrs) FC SA 60,BK-EM-2,85.15,25776,25993,239.0,BV_YP_DVY_Seminer_ThankYouPage,2.74677419,31.0,3.27588197,0.35627615,1.33112761,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,82.91,9376,12153,136.0,BV_YP_DVY_Seminer_ThankYouPage,1.4545614,57.0,6.82218382,0.60963235,1.8843084,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,76.81488037,15592,17388,194.0,BV_YP_DVY_Seminer_ThankYouPage,1.78639257,43.0,4.41769498,0.39595299,1.74833218,2025-05-10,2025-05-22
TT ASC 1 | DVY | 14D Best Ads. | M4 | 16.05.25 Campaign,TR,TT ASC 1 | DVY | 14D Best Ads. | M4 | 16.05.25 Ad set,SJ-AI-DVY-MK-2,72.73,13536,14139,155.0,BV_YP_DVY_Seminer_ThankYouPage,2.20393939,33.0,5.14392814,0.46922581,1.52061673,2025-05-10,2025-05-22
003 FC | DVY | 7 Mayis |,TR,(+22 Yrs) UB | SA 49,DVY_BIST_FK_1_1 - Kopya,61.74,7836,8641,68.0,BV_YP_DVY_Seminer_ThankYouPage,4.41,14.0,7.14500637,0.90794118,1.28457354,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-2,60.98,12107,12990,135.0,BV_YP_DVY_Seminer_ThankYouPage,2.34538462,26.0,4.69438029,0.4517037,1.67821401,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,56.57,10309,11486,140.0,BV_YP_DVY_Seminer_ThankYouPage,1.45051282,39.0,4.92512624,0.40407143,1.91537524,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,53.64,9156,9922,84.0,BV_YP_DVY_Seminer_ThankYouPage,1.91571429,28.0,5.40616811,0.63857143,1.4513203,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) UB | SA 75,BK-EMY-1,49.15,13512,13814,130.0,BV_YP_DVY_Seminer_ThankYouPage,2.58684211,19.0,3.55798465,0.37807692,1.59982626,2025-05-10,2025-05-22
003 FC | DVY | 7 Mayis |,TR,(+22 Yrs) FC SA 60,DVY_BIST_FK_2_1.,47.67,7848,8793,48.0,BV_YP_DVY_Seminer_ThankYouPage,3.9725,12.0,5.4213579,0.993125,1.03491414,2025-05-10,2025-05-22
TT 30 | Test-005 FC/aud mixed | DVY | OTPKI-OLT-BK | Lead | 12.05.25,TR,(+22 Yrs) FC SA 60,OTPKİ-OLT-BK-3,44.27,8528,9748,50.0,BV_YP_DVY_Seminer_ThankYouPage,3.40538462,13.0,4.5414444,0.8854,1.10791957,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-3,41.99,5462,6072,62.0,BV_YP_DVY_Seminer_ThankYouPage,1.82565217,23.0,6.91534914,0.67725806,1.58102767,2025-05-10,2025-05-22
TT 08 | DVY | TT SA 48 | BK-EMY | M4 | Sales | CBO | CosCap-Mix | 09.05.25,TR,2.5 | TT SA 48 | UB 79+Girişimcilik | 3M | 13.03.25,BK-EMY-3,41.44,9622,9686,82.0,BV_YP_DVY_Seminer_ThankYouPage,13.81333333,3.0,4.27833987,0.50536585,1.3421433,2025-05-10,2025-05-22
TT 08 | DVY | TT SA 48 | BK-EMY | M4 | Sales | CBO | CosCap-Mix | 09.05.25,TR,1.75 | TT SA 48 | UB 79+Girişimcilik | 3M | 13.03.25,BK-EMY-3,31.13,6856,6907,62.0,BV_YP_DVY_Seminer_ThankYouPage,10.37666667,3.0,4.50702186,0.50209677,1.4767627,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) UB | SA 49,BK-EMY-3 - Kopya,30.01,7616,7928,68.0,BV_YP_DVY_Seminer_ThankYouPage,2.72818182,11.0,3.78531786,0.44132353,1.52623613,2025-05-10,2025-05-22
003 FC | DVY | 7 Mayis |,TR,(+22 Yrs) FC OTU SA 9,DVY_BIST_FK_4_1 - Kopya,26.93,5118,5417,32.0,BV_YP_DVY_Seminer_ThankYouPage,2.693,10.0,4.97138638,0.8415625,1.18146576,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,26.51,4073,4489,38.0,BV_YP_DVY_Seminer_ThankYouPage,1.10458333,24.0,5.90554689,0.69763158,1.96034752,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_1_1,25.66,3730,4193,55.0,BV_YP_DVY_Seminer_ThankYouPage,1.71066667,15.0,6.11972335,0.46654545,2.38492726,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,25.16,6464,6572,40.0,BV_YP_DVY_Seminer_ThankYouPage,2.79555556,9.0,3.82836275,0.629,1.11077298,2025-05-10,2025-05-22
TT ASC 1 | DVY | 14D Best Ads. | M4 | 16.05.25 Campaign,TR,TT ASC 1 | DVY | 14D Best Ads. | M4 | 16.05.25 Ad set,SJ-AI-DVY-MK-1,25.1,5970,6126,55.0,BV_YP_DVY_Seminer_ThankYouPage,2.51,10.0,4.09729024,0.45636364,1.20796605,2025-05-10,2025-05-22
TT ASC 2 | DVY | 14D Best Ads. | M4 | 17.05.25 Campaign,TR,TT ASC 2 | DVY | 14D Best Ads. | M4 | 17.05.25 Ad set,SJ-AI-DVY-MK-2,24.35,2709,2821,23.0,BV_YP_DVY_Seminer_ThankYouPage,3.47857143,7.0,8.63169089,1.05869565,1.38248848,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,UZ,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,23.35844319,7216,8390,52.0,BV_YP_DVY_Seminer_ThankYouPage,2.59538258,9.0,2.78408143,0.44920083,1.13230036,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TR,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,21.9959205,2744,3337,50.0,BV_YP_DVY_Seminer_ThankYouPage,1.22199558,18.0,6.59152547,0.43991841,2.48726401,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,21.21,5406,5406,42.0,BV_YP_DVY_Seminer_ThankYouPage,1.7675,12.0,3.92341842,0.505,1.31335553,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.25 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,SJ-AI-DVY-MK-1,19.82,5602,5839,50.0,BV_YP_DVY_Seminer_ThankYouPage,4.955,4.0,3.39441685,0.3964,1.40435006,2025-05-10,2025-05-22
TT 08 | DVY | TT SA 48 | BK-EMY | M4 | Sales | CBO | CosCap-Mix | 09.05.25,TR,2.5 | TT SA 48 | UB 79+Girişimcilik | 3M | 13.03.25,BK-EMY-2,18.68,3170,3248,36.0,BV_YP_DVY_Seminer_ThankYouPage,2.335,8.0,5.75123153,0.51888889,1.60098522,2025-05-10,2025-05-22
TT 30 | Test-005 FC/aud mixed | DVY | OTPKI-OLT-BK | Lead | 12.05.25,TR,(+22 Yrs) Winner DA SA23,OTPKİ-OLT-BK-1,17.96,5352,5515,30.0,BV_YP_DVY_Seminer_ThankYouPage,2.99333333,6.0,3.25657298,0.59866667,1.03354488,2025-05-10,2025-05-22
TT 08 | DVY | TT SA 48 | BK-EMY | M4 | Sales | CBO | CosCap-Mix | 09.05.25,TR,2 | TT SA 48 | UB 79+Girişimcilik | 3M | 13.03.25,BK-EMY-1,17.22,3292,3369,47.0,BV_YP_DVY_Seminer_ThankYouPage,4.305,4.0,5.11130899,0.36638298,1.63253191,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,TR,TT SA 2 | Kişisel Gelişim-Girişimci/Marketing | 2.8M | 08.11.23,BK-EM-2,16.63,4489,4571,41.0,BV_YP_DVY_Seminer_ThankYouPage,2.77166667,6.0,3.63815358,0.40560976,1.31262306,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,UZ,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,14.93062927,5008,5532,46.0,BV_YP_DVY_Seminer_ThankYouPage,2.98612585,5.0,2.69895685,0.3245789,1.04844541,2025-05-10,2025-05-22
TT 09 | DVY | B-1 | BK-EMY | M4 | Lead | CBO | 09.05.25,TR,(+22) FC OTU SA 7,BK-EMY-2,14.83,2764,2864,23.0,BV_YP_DVY_Seminer_ThankYouPage,2.966,5.0,5.17807263,0.64478261,1.15223464,2025-05-10,2025-05-22
TT 08 | DVY | TT SA 48 | BK-EMY | M4 | Sales | CBO | CosCap-Mix | 09.05.25,TR,2 | TT SA 48 | UB 79+Girişimcilik | 3M | 13.03.25,BK-EMY-3,14.7,3504,3535,23.0,BV_YP_DVY_Seminer_ThankYouPage,4.9,3.0,4.15841584,0.63913043,0.87694484,2025-05-10,2025-05-22
TT ASC 2 | DVY | 14D Best Ads. | M4 | 17.05.25 Campaign,TR,TT ASC 2 | DVY | 14D Best Ads. | M4 | 17.05.25 Ad set,OTPKİ-OLT-BK-3,13.79,1216,1296,14.0,BV_YP_DVY_Seminer_ThankYouPage,2.758,5.0,10.6404321,0.985,1.69753086,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,TR,2.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_3,13.78,2212,2319,22.0,BV_YP_DVY_Seminer_ThankYouPage,2.756,5.0,5.94221647,0.62636364,1.89736956,2025-05-10,2025-05-22
TT 15 | DVY | TT SA 49 | DVY_BSSG_FK | M4 | Sales | ABO | 10.05.25,TR,2.3 | TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25 - Copy 2,DVY_BSSG_FK_3_1,12.84,1952,2026,13.0,BV_YP_DVY_Seminer_ThankYouPage,4.28,3.0,6.33761106,0.98769231,1.23395854,2025-05-10,2025-05-22
TT 09 | DVY | B-1 | BK-EMY | M4 | Lead | CBO | 09.05.25,TR,(+22) FC OTU SA 7,BK-EMY-3,12.34,3023,3074,31.0,BV_YP_DVY_Seminer_ThankYouPage,2.468,5.0,4.0143136,0.39806452,1.78919974,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) UB | SA 56,BK-EMY-1 - Kopya,12.0,3125,3246,22.0,BV_YP_DVY_Seminer_ThankYouPage,2.4,5.0,3.69685767,0.54545455,1.20147874,2025-05-10,2025-05-22
TT 08 | DVY | TT SA 48 | BK-EMY | M4 | Sales | CBO | CosCap-Mix | 09.05.25,TR,1.5 | TT SA 48 | UB 79+Girişimcilik | 3M | 13.03.25,BK-EMY-3,11.81,2955,2976,29.0,,,,3.96841398,0.40724138,1.51209677,2025-05-10,2025-05-22
TT 25 | DVY | B-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,TR,UB | SA 42 | ( FC OTU SA 7 | Futbol Edited | 2.3M),DVY_LU_FK_3,11.16,1422,1445,10.0,BV_YP_DVY_Seminer_ThankYouPage,5.58,2.0,7.72318339,1.116,1.31487889,2025-05-10,2025-05-22
TT 15 | DVY | TT SA 49 | DVY_BSSG_FK | M4 | Sales | ABO | 10.05.25,TR,2.2 | TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25 - Copy,DVY_BSSG_FK_2_1,10.66,2250,2328,13.0,BV_YP_DVY_Seminer_ThankYouPage,5.33,2.0,4.5790378,0.82,0.94501718,2025-05-10,2025-05-22
TT 12 | DVY | C-1 | DVY_BSSG_FK | M4 | Lead | CBO | 10.05.25,TR,(+22 Yrs) FC SA 60,DVY_BSSG_FK_2_1,10.62,1707,1745,13.0,,,,6.08595989,0.81692308,1.08882521,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TM,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,10.47044129,5232,6028,72.0,BV_YP_DVY_Seminer_ThankYouPage,1.16338237,9.0,1.7369677,0.1454228,1.62574652,2025-05-10,2025-05-22
006 FC | DVY | 9 Mayis | LV -MK,TR,(+22 Yrs) UB | SA 77 | 3.7M | 10.01.25,IPS-DYV-MK-2 - Kopya,10.44,2077,2161,19.0,BV_YP_DVY_Seminer_ThankYouPage,10.44,1.0,4.83109671,0.54947368,1.43452106,2025-05-10,2025-05-22
TT 15 | DVY | TT SA 49 | DVY_BSSG_FK | M4 | Sales | ABO | 10.05.25,TR,2 | TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25 - Copy,DVY_BSSG_FK_3_1,10.34,1799,1827,16.0,BV_YP_DVY_Seminer_ThankYouPage,3.44666667,3.0,5.65955118,0.64625,1.42309797,2025-05-10,2025-05-22
TT 32 | DVY | BROAD TEST | 14D Ads. | M4 | Lead | CBO | 16.05.25,TR,TT SA 71 | BROAD - 1,SJ-AI-DVY-MK-2,10.29,1996,2018,21.0,BV_YP_DVY_Seminer_ThankYouPage,2.058,5.0,5.09910803,0.49,1.83349851,2025-05-10,2025-05-22
TT 30 | Test-005 FC/aud mixed | DVY | OTPKI-OLT-BK | Lead | 12.05.25,TR,(+22 Yrs) Winner DA SA23,OTPKİ-OLT-BK-4,10.13,1695,1764,21.0,BV_YP_DVY_Seminer_ThankYouPage,2.026,5.0,5.74263039,0.48238095,2.21088435,2025-05-10,2025-05-22
TT 30 | Test-005 FC/aud mixed | DVY | OTPKI-OLT-BK | Lead | 12.05.25,TR,TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25,OTPKİ-OLT-BK-1,9.57,2092,2184,21.0,BV_YP_DVY_Seminer_ThankYouPage,3.19,3.0,4.38186813,0.45571429,1.78571429,2025-05-10,2025-05-22
TT 15 | DVY | TT SA 49 | DVY_BSSG_FK | M4 | Sales | ABO | 10.05.25,TR,2.1 | TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25,DVY_BSSG_FK_3_1,9.45,1124,1144,5.0,BV_YP_DVY_Seminer_ThankYouPage,1.575,6.0,8.26048951,1.89,1.13636364,2025-05-10,2025-05-22
TT 32 | DVY | BROAD TEST | 14D Ads. | M4 | Lead | CBO | 16.05.25,TR,TT SA 71 | BROAD - 1,SJ-AI-DVY-MK-1,9.01,2027,2073,23.0,BV_YP_DVY_Seminer_ThankYouPage,9.01,1.0,4.34635794,0.39173913,1.64013507,2025-05-10,2025-05-22
TT ASC 3 | DVY | 14D Best Ads. | M4 | Coscap-2$ | 19.05.25 Campaign,TR,TT ASC 3 | DVY | 14D Best Ads. | M4 | Coscap-2$ | 19.05.25 Ad set,OTPKİ-OLT-BK-3,8.93,2145,2240,19.0,BV_YP_DVY_Seminer_ThankYouPage,1.786,5.0,3.98660714,0.47,1.5625,2025-05-10,2025-05-22
TT 19 | DVY | B-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,TR,(+22) FC OTU SA 7,LVEY-DVY-MK-1,8.88,1395,1415,13.0,BV_YP_DVY_Seminer_ThankYouPage,2.96,3.0,6.27561837,0.68307692,0.98939929,2025-05-10,2025-05-22
TT 27 | DVY | E-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,TR,(+22 Yrs) UB | SA 80 | 4M | 10.01.25,DVY_LU_FK_1,8.79,1826,1857,12.0,BV_YP_DVY_Seminer_ThankYouPage,2.1975,4.0,4.73344103,0.7325,0.96930533,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) FC SA 60,BK-EMY-1 - Kopya,8.48,2092,2184,19.0,BV_YP_DVY_Seminer_ThankYouPage,2.82666667,3.0,3.88278388,0.44631579,1.55677656,2025-05-10,2025-05-22
TT 30 | Test-005 FC/aud mixed | DVY | OTPKI-OLT-BK | Lead | 12.05.25,TR,(+22 Yrs) FC OTU SA 9,OTPKİ-OLT-BK-4,8.41,1849,1907,13.0,BV_YP_DVY_Seminer_ThankYouPage,2.80333333,3.0,4.41006817,0.64692308,1.36339801,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,TR,TT SA 08 | Eticaret DS-Bireysel | 2M | 14.05.24,LVEY-DVY-MK-3,8.4,1088,1117,8.0,BV_YP_DVY_Seminer_ThankYouPage,2.1,4.0,7.52014324,1.05,0.89525515,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,CY,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,8.33944419,2912,3065,30.0,BV_YP_DVY_Seminer_ThankYouPage,4.16972209,2.0,2.7208627,0.27798147,1.69657423,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) UB | SA 49,BK-EMY-1 - Kopya,8.28,1665,1784,12.0,BV_YP_DVY_Seminer_ThankYouPage,8.28,1.0,4.64125561,0.69,1.62556054,2025-05-10,2025-05-22
TT 03 | DVY | TT SA 47 | OTPKİ-OLT-BK | M4 | Sales | CBO | CosCap-Mix | 08.05.25,UZ,2.5 | TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-EMY-3,7.78,2789,2789,14.0,BV_YP_DVY_Seminer_ThankYouPage,7.78,1.0,2.7895303,0.55571429,0.86052349,2025-05-10,2025-05-22
TT 15 | DVY | TT SA 49 | DVY_BSSG_FK | M4 | Sales | ABO | 10.05.25,TR,2.4 | TT SA 49 | Winner 48/21-50 | 2.3M | 13.03.25 - Copy 4,DVY_BSSG_FK_3_1,7.67,1242,1315,10.0,BV_YP_DVY_Seminer_ThankYouPage,2.55666667,3.0,5.83269962,0.767,1.21673004,2025-05-10,2025-05-22
TT 30 | Test-005 FC/aud mixed | DVY | OTPKI-OLT-BK | Lead | 12.05.25,TR,(+22 Yrs) FC OTU SA 9,OTPKİ-OLT-BK-1,7.44,1547,1595,10.0,BV_YP_DVY_Seminer_ThankYouPage,1.86,4.0,4.6645768,0.744,1.19122257,2025-05-10,2025-05-22
TT 10 | DVY | A-1 | IPS-DYV-MK | M4 | Lead | CBO | 09.05.25,TR,(+22 Yrs) Winner DA SA48,IPS-DYV-MK-1,7.39,833,844,7.0,BV_YP_DVY_Seminer_ThankYouPage,7.39,1.0,8.75592417,1.05571429,1.65876777,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) UB | SA 75,BK-EMY-2,7.31,1642,1710,13.0,BV_YP_DVY_Seminer_ThankYouPage,7.31,1.0,4.2748538,0.56230769,1.16959064,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,TR,(+22 Yrs) UB | SA 56,BK-EMY-3 - Kopya,7.23,2456,2503,16.0,BV_YP_DVY_Seminer_ThankYouPage,3.615,2.0,2.88853376,0.451875,1.23851378,2025-05-10,2025-05-22
TT 09 | DVY | B-1 | BK-EMY | M4 | Lead | CBO | 09.05.25,TR,(+22 Yrs) Winner DA SA23,BK-EMY-2,7.23,974,1029,7.0,BV_YP_DVY_Seminer_ThankYouPage,2.41,3.0,7.02623907,1.03285714,1.36054422,2025-05-10,2025-05-22
TT 09 | DVY | B-1 | BK-EMY | M4 | Lead | CBO | 09.05.25,TR,(+22 Yrs) Winner DA SA44,BK-EMY-1,7.16,1733,1769,11.0,BV_YP_DVY_Seminer_ThankYouPage,2.38666667,3.0,4.04748445,0.65090909,0.84793669,2025-05-10,2025-05-22
TT 28 | DVY | G-1 | LVEY-DVY-MK-SNS | M4 | Lead | CBO | 12.05.25,TR,Winner DA SA43,LVEY-DVY-MK-2,7.11,1111,1166,10.0,BV_YP_DVY_Seminer_ThankYouPage,3.555,2.0,6.09777015,0.711,1.80102916,2025-05-10,2025-05-22
TT 34 | DVY | TT SA 47-Global | FK&BK | M4 | Sales | CBO-BID | 22.05.25,DE,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,7.09117603,282,293,14.0,BV_YP_DVY_Seminer_ThankYouPage,7.09117603,1.0,24.20196598,0.50651257,7.16723549,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,UZ,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,6.98,1756,2012,25.0,BV_YP_DVY_Seminer_ThankYouPage,1.745,4.0,3.46918489,0.2792,1.59045726,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,CY,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-2,6.94029251,2864,3455,26.0,BV_YP_DVY_Seminer_ThankYouPage,6.94029251,1.0,2.00876773,0.26693433,1.27351664,2025-05-10,2025-05-22
TT 10 | DVY | A-1 | IPS-DYV-MK | M4 | Lead | CBO | 09.05.25,TR,(+22 Yrs) UB | SA 76,IPS-DYV-MK-3,6.79,1056,1098,11.0,BV_YP_DVY_Seminer_ThankYouPage,6.79,1.0,6.18397086,0.61727273,1.4571949,2025-05-10,2025-05-22
TT 06 | DVY | C-1 | 14D Best Ads.-P1 | M4 | Lead | CBO | 08.05.25,TR,TT SA 06 | Eticaret-Bireysel/Küçük İşletme | 7.5M,BK-EM-2,6.78,1680,1706,13.0,BV_YP_DVY_Seminer_ThankYouPage,6.78,1.0,3.97420868,0.52153846,1.28956624,2025-05-10,2025-05-22
TT 09 | DVY | B-1 | BK-EMY | M4 | Lead | CBO | 09.05.25,TR,(+22) | UB | SA 63,BK-EMY-1,6.48,1163,1186,10.0,BV_YP_DVY_Seminer_ThankYouPage,3.24,2.0,5.46374368,0.648,1.43338954,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,DE,(+22 Yrs) FC SA 60,BK-EMY-3 - Kopya,6.4072037,1179,1179,13.0,BV_YP_DVY_Seminer_ThankYouPage,1.28144074,5.0,5.4344391,0.49286182,1.78117048,2025-05-10,2025-05-22
TT ASC 4 | ÖS | DVY | 14D Best Ads. | M4 | CBO | 22.05.25 Campaign,TR,TT ASC 4 | ÖS | DVY | 14D Best Ads. | M4 | CBO | 22.05.25 Ad set,SJ-AI-DVY-MK-2,6.34,1884,1928,12.0,BV_YP_DVY_Seminer_ThankYouPage,6.34,1.0,3.28838174,0.52833333,1.24481328,2025-05-10,2025-05-22
TT 11 | DVY | B-1 | DVY_BSSG_FK | M4 | Lead | CBO | 10.05.25,TR,(+22 Yrs) Winner DA SA23,DVY_BSSG_FK_2_1,6.2,902,926,9.0,BV_YP_DVY_Seminer_ThankYouPage,1.55,4.0,6.69546436,0.68888889,2.26781857,2025-05-10,2025-05-22
TT ASC 1 | DVY | 14D Best Ads. | M4 | 16.05.25 Campaign,TR,TT ASC 1 | DVY | 14D Best Ads. | M4 | 16.05.25 Ad set,OTPKİ-OLT-BK-3,6.16,1419,1439,19.0,BV_YP_DVY_Seminer_ThankYouPage,3.08,2.0,4.28075052,0.32421053,1.80681028,2025-05-10,2025-05-22
TT 26 | DVY | D-1 | DVY_LU_FK | M4 | Lead | CBO | 12.05.25,TR,TT SA 08 | Eticaret DS-Bireysel | 2M | 14.05.24,DVY_LU_FK_2,6.09,655,687,3.0,BV_YP_DVY_Seminer_ThankYouPage,3.045,2.0,8.86462882,2.03,1.31004367,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,TM,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,BK-OBD-1,5.9596028,3080,3194,32.0,BV_YP_DVY_Seminer_ThankYouPage,1.98653427,3.0,1.86587439,0.18623759,1.34627426,2025-05-10,2025-05-22
TT 09 | DVY | B-1 | BK-EMY | M4 | Lead | CBO | 09.05.25,TR,UB | SA 42 | ( FC OTU SA 7 | Futbol Edited | 2.3M),BK-EMY-1,5.93,1483,1505,15.0,BV_YP_DVY_Seminer_ThankYouPage,5.93,1.0,3.94019934,0.39533333,1.39534884,2025-05-10,2025-05-22
005 FC | DVY | 9 Mayis | BK - ELM,GB,(+22 Yrs) FC SA 60,BK-EMY-3 - Kopya,5.90975,576,576,5.0,,,,10.25998264,1.18195,1.90972222,2025-05-10,2025-05-22
TT 18 | DVY | D-1 | LVEY-DVY-MK | M4 | Lead | CBO | 11.05.25,TR,TT SA 40 | SC Winner DA SA4 - Kişisel Gelişim,LVEY-DVY-MK-1,5.85,847,880,6.0,BV_YP_DVY_Seminer_ThankYouPage,5.85,1.0,6.64772727,0.975,1.13636364,2025-05-10,2025-05-22
TT 16 | DVY | TT SA 47 | FK&BK | M4 | Sales | CBO-BID | 11.05.25,UZ,TT SA 47 | UB 76&Yazarlar | 850K | 13.03.25,DVY_BSSG_FK_2_1,5.84,1040,1226,16.0,,,,4.7634584,0.365,1.63132137,2025-05-10,2025-05-22
